number,surah,index,riwayah,ayah,canonical_rasm_rasm_uthmani,riwayah_rasm_uthmani,same_rasm,status
39535,19,410,warsh,42,تَعۡبُدُ,تَعْبُدُ,1,identical
39535,19,410,qalun,42,تَعۡبُدُ,تَعْبُدُ,1,identical
39538,19,413,warsh,42,يَسۡمَعُ,يَسْمَعُ,1,identical
39538,19,413,qalun,42,يَسۡمَعُ,يَسْمَعُ,1,identical
39540,19,415,warsh,42,يُبۡصِرُ,يُبْصِرُ,1,identical
39540,19,415,qalun,42,يُبۡصِرُ,يُبْصِرُ,1,identical
39542,19,417,warsh,42,يُغۡنِي,يُغْنِے,1,identical
39542,19,417,qalun,42,يُغۡنِي,يُغْنِے,1,identical
39544,19,419,warsh,42,شَيࣰۡٔا,شَئْاࣰ,1,diacritic_variant
39544,19,419,qalun,42,شَيࣰۡٔا,شَئْاࣰ,1,diacritic_variant
39544,19,419,duri,41,شَيࣰۡٔا,شَيۡٔٗا,1,diacritic_variant
39545,19,420,qalun,43,يَٰٓأَبَتِ,يَٰأَبَتِ,1,diacritic_variant
39545,19,420,susi,42,يَٰٓأَبَتِ,يَٰأَبَتِ,1,diacritic_variant
39545,19,420,bazzi,43,يَٰٓأَبَتِ,يَٰأَبَتِ,1,diacritic_variant
39546,19,421,warsh,43,إِنِّي,إِنِّے,1,identical
39546,19,421,qalun,43,إِنِّي,إِنِّے,1,identical
39547,19,422,warsh,43,قَدۡ,قَدْ,1,diacritic_variant
39547,19,422,qalun,43,قَدۡ,قَدْ,1,diacritic_variant
39547,19,422,duri,42,قَدۡ,قَد,1,diacritic_variant
39547,19,422,susi,42,قَدۡ,قَد,1,diacritic_variant
39548,19,423,warsh,43,جَآءَنِي,جَآءَنِے,1,diacritic_variant
39548,19,423,qalun,43,جَآءَنِي,جَآءَنِے,1,diacritic_variant
39548,19,423,duri,42,جَآءَنِي,جَّآءَنِي,1,diacritic_variant
39548,19,423,susi,42,جَآءَنِي,جَّآءَنِي,1,diacritic_variant
39550,19,425,warsh,43,ٱلۡعِلۡمِ,ࡰ۬لْعِلْمِ,1,diacritic_variant
39550,19,425,qalun,43,ٱلۡعِلۡمِ,ࡰ۬لْعِلْمِ,1,diacritic_variant
39550,19,425,duri,42,ٱلۡعِلۡمِ,اَ۬لۡعِلۡمِ,1,diacritic_variant
39550,19,425,susi,42,ٱلۡعِلۡمِ,ࡱ۬لۡعِلۡم,1,diacritic_variant
39551,19,426,susi,42,مَا,مَّا,1,diacritic_variant
39552,19,427,warsh,43,لَمۡ,لَمْ,1,identical
39552,19,427,qalun,43,لَمۡ,لَمْ,1,identical
39553,19,428,warsh,43,يَأۡتِكَ,يَاتِكَ,1,diacritic_variant
39553,19,428,qalun,43,يَأۡتِكَ,يَأْتِكَ,1,diacritic_variant
39553,19,428,susi,42,يَأۡتِكَ,يَاتِكَ,1,diacritic_variant
39554,19,429,warsh,43,فَٱتَّبِعۡنِيٓ,فَاتَّبِعْنِےٓ,1,diacritic_variant
39554,19,429,qalun,43,فَٱتَّبِعۡنِيٓ,فَاتَّبِعْنِے,1,diacritic_variant
39554,19,429,duri,42,فَٱتَّبِعۡنِيٓ,فَاَتَّبِعۡنِيٓ,1,diacritic_variant
39554,19,429,susi,42,فَٱتَّبِعۡنِيٓ,فَاَتَّبِعۡنِي,1,diacritic_variant
39554,19,429,bazzi,43,فَٱتَّبِعۡنِيٓ,فَٱتَّبِعۡنِي,1,diacritic_variant
39555,19,430,warsh,43,أَهۡدِكَ,أَهْدِكَ,1,identical
39555,19,430,qalun,43,أَهۡدِكَ,أَهْدِكَ,1,identical
39556,19,431,warsh,43,صِرَٰطࣰا,صِرَٰطاࣰ,1,diacritic_variant
39556,19,431,qalun,43,صِرَٰطࣰا,صِرَٰطاࣰ,1,diacritic_variant
39556,19,431,duri,42,صِرَٰطࣰا,صِرَٰطٗا,1,diacritic_variant
39557,19,432,warsh,43,سَوِيࣰّا,سَوِيّاࣰ,1,diacritic_variant
39557,19,432,qalun,43,سَوِيࣰّا,سَوِيّاࣰ,1,diacritic_variant
39557,19,432,duri,42,سَوِيࣰّا,سَوِيّٗا,1,diacritic_variant
39558,19,433,qalun,44,يَٰٓأَبَتِ,يَٰأَبَتِ,1,diacritic_variant
39558,19,433,susi,43,يَٰٓأَبَتِ,يَٰأَبَتِ,1,diacritic_variant
39558,19,433,bazzi,44,يَٰٓأَبَتِ,يَٰأَبَتِ,1,diacritic_variant
39560,19,435,warsh,44,تَعۡبُدِ,تَعْبُدِ,1,identical
39560,19,435,qalun,44,تَعۡبُدِ,تَعْبُدِ,1,identical
39561,19,436,warsh,44,ٱلشَّيۡطَٰنَ,ࡴ۬لشَّيْطَٰنَ,1,diacritic_variant
39561,19,436,qalun,44,ٱلشَّيۡطَٰنَ,ࡴ۬لشَّيْطَٰنَ,1,diacritic_variant
39561,19,436,duri,43,ٱلشَّيۡطَٰنَ,اِ۬لشَّيۡطَٰنَ,1,diacritic_variant
39561,19,436,susi,43,ٱلشَّيۡطَٰنَ,ࡵ۬لشَّيۡطَٰنَ,1,diacritic_variant
39563,19,438,warsh,44,ٱلشَّيۡطَٰنَ,ࡰ۬لشَّيْطَٰنَ,1,diacritic_variant
39563,19,438,qalun,44,ٱلشَّيۡطَٰنَ,ࡰ۬لشَّيْطَٰنَ,1,diacritic_variant
39563,19,438,duri,43,ٱلشَّيۡطَٰنَ,اَ۬لشَّيۡطَٰنَ,1,diacritic_variant
39563,19,438,susi,43,ٱلشَّيۡطَٰنَ,ࡱ۬لشَّيۡطَٰنَ,1,diacritic_variant
39565,19,440,warsh,44,لِلرَّحۡمَٰنِ,لِلرَّحْمَٰنِ,1,identical
39565,19,440,qalun,44,لِلرَّحۡمَٰنِ,لِلرَّحْمَٰنِ,1,identical
39566,19,441,warsh,44,عَصِيࣰّا,عَصِيّاࣰ,1,diacritic_variant
39566,19,441,qalun,44,عَصِيࣰّا,عَصِيّاࣰ,1,diacritic_variant
39566,19,441,duri,43,عَصِيࣰّا,عَصِيّٗا,1,diacritic_variant
39567,19,442,qalun,45,يَٰٓأَبَتِ,يَٰأَبَتِ,1,diacritic_variant
39567,19,442,susi,44,يَٰٓأَبَتِ,يَٰأَبَتِ,1,diacritic_variant
39567,19,442,bazzi,45,يَٰٓأَبَتِ,يَٰأَبَتِ,1,diacritic_variant
39568,19,443,warsh,45,إِنِّيٓ,إِنِّيَ,1,diacritic_variant
39568,19,443,qalun,45,إِنِّيٓ,إِنِّيَ,1,diacritic_variant
39568,19,443,duri,44,إِنِّيٓ,إِنِّيَ,1,diacritic_variant
39568,19,443,susi,44,إِنِّيٓ,إِنِّيَ,1,diacritic_variant
39568,19,443,bazzi,45,إِنِّيٓ,إِنِّيَ,1,diacritic_variant
39570,19,445,warsh,45,أَن,أَنْ,1,diacritic_variant
39570,19,445,qalun,45,أَن,أَنْ,1,diacritic_variant
39571,19,446,warsh,45,يَمَسَّكَ,يَّمَسَّكَ,1,diacritic_variant
39571,19,446,qalun,45,يَمَسَّكَ,يَّمَسَّكَ,1,diacritic_variant
39572,19,447,duri,44,عَذَابࣱ,عَذَابٞ,1,diacritic_variant
39574,19,449,warsh,45,ٱلرَّحۡمَٰنِ,ࡰ۬لرَّحْمَٰنِ,1,diacritic_variant
39574,19,449,qalun,45,ٱلرَّحۡمَٰنِ,ࡰ۬لرَّحْمَٰنِ,1,diacritic_variant
39574,19,449,duri,44,ٱلرَّحۡمَٰنِ,اَ۬لرَّحۡمَٰنِ,1,diacritic_variant
39574,19,449,susi,44,ٱلرَّحۡمَٰنِ,ࡱ۬لرَّحۡمَٰنِ,1,diacritic_variant
39576,19,451,warsh,45,لِلشَّيۡطَٰنِ,لِلشَّيْطَٰنِ,1,identical
39576,19,451,qalun,45,لِلشَّيۡطَٰنِ,لِلشَّيْطَٰنِ,1,identical
39577,19,452,warsh,45,وَلِيࣰّا,وَلِيّاࣰ,1,diacritic_variant
39577,19,452,qalun,45,وَلِيࣰّا,وَلِيّاࣰ,1,diacritic_variant
39577,19,452,duri,44,وَلِيࣰّا,وَلِيّٗا,1,diacritic_variant
39580,19,455,warsh,46,أَنتَ,ࡰنتَ,1,identical
39581,19,456,warsh,46,عَنۡ,عَنَ,1,diacritic_variant
39581,19,456,qalun,46,عَنۡ,عَنْ,1,diacritic_variant
39582,19,457,warsh,46,ءَالِهَتِي,اٰلِهَتِے,1,diacritic_variant
39582,19,457,qalun,46,ءَالِهَتِي,ءَالِهَتِے,1,diacritic_variant
39583,19,458,warsh,46,يَٰٓإِبۡرَٰهِيمُ,يَٰٓإِبْرَٰهِيمُ,1,diacritic_variant
39583,19,458,qalun,46,يَٰٓإِبۡرَٰهِيمُ,يَٰإِبْرَٰهِيمُ,1,diacritic_variant
39583,19,458,susi,45,يَٰٓإِبۡرَٰهِيمُ,يَٰإِبۡرَٰهِيمُ,1,diacritic_variant
39583,19,458,bazzi,46,يَٰٓإِبۡرَٰهِيمُ,يَٰإِبۡرَٰهِيمُ,1,diacritic_variant
39585,19,460,warsh,46,لَّمۡ,لَّمْ,1,identical
39585,19,460,qalun,46,لَّمۡ,لَّمْ,1,identical
39587,19,462,warsh,46,لَأَرۡجُمَنَّكَ,لَأَرْجُمَنَّكَ,1,identical
39587,19,462,qalun,46,لَأَرۡجُمَنَّكَ,لَأَرْجُمَنَّكَ,1,identical
39588,19,463,warsh,46,وَٱهۡجُرۡنِي,وَاهْجُرْنِے,1,diacritic_variant
39588,19,463,qalun,46,وَٱهۡجُرۡنِي,وَاهْجُرْنِے,1,diacritic_variant
39588,19,463,duri,45,وَٱهۡجُرۡنِي,وَاَهۡجُرۡنِي,1,diacritic_variant
39588,19,463,susi,45,وَٱهۡجُرۡنِي,وَࡱهۡجُرۡنِي,1,diacritic_variant
39589,19,464,warsh,46,مَلِيࣰّا,مَلِيّاࣰ,1,diacritic_variant
39589,19,464,qalun,46,مَلِيࣰّا,مَلِيّاࣰ,1,diacritic_variant
39589,19,464,duri,45,مَلِيࣰّا,مَلِيّٗا,1,diacritic_variant
39592,19,467,warsh,47,عَلَيۡكَ,عَلَيْكَ,1,identical
39592,19,467,qalun,47,عَلَيۡكَ,عَلَيْكَ,1,identical
39593,19,468,warsh,47,سَأَسۡتَغۡفِرُ,سَأَسْتَغْفِرُ,1,diacritic_variant
39593,19,468,qalun,47,سَأَسۡتَغۡفِرُ,سَأَسْتَغْفِرُ,1,diacritic_variant
39593,19,468,susi,46,سَأَسۡتَغۡفِرُ,سَأَسۡتَغۡفِر,1,diacritic_variant
39594,19,469,susi,46,لَكَ,لَّكَ,1,diacritic_variant
39595,19,470,warsh,47,رَبِّيٓ,رَبِّيَ,1,diacritic_variant
39595,19,470,qalun,47,رَبِّيٓ,رَبِّيَ,1,diacritic_variant
39595,19,470,duri,46,رَبِّيٓ,رَبِّيَ,1,diacritic_variant
39595,19,470,susi,46,رَبِّيٓ,رَبِّيَ,1,diacritic_variant
39595,19,470,bazzi,47,رَبِّيٓ,رَبِّي,1,diacritic_variant
39598,19,473,warsh,47,بِي,بِے,1,identical
39598,19,473,qalun,47,بِي,بِے,1,identical
39599,19,474,warsh,47,حَفِيࣰّا,حَفِيّاࣰ,1,diacritic_variant
39599,19,474,qalun,47,حَفِيࣰّا,حَفِيّاࣰ,1,diacritic_variant
39599,19,474,duri,46,حَفِيࣰّا,حَفِيّٗا,1,diacritic_variant
39600,19,475,warsh,48,وَأَعۡتَزِلُكُمۡ,وَأَعْتَزِلُكُمْ,1,diacritic_variant
39600,19,475,qalun,48,وَأَعۡتَزِلُكُمۡ,وَأَعْتَزِلُكُمْ,1,diacritic_variant
39600,19,475,bazzi,48,وَأَعۡتَزِلُكُمۡ,وَأَعۡتَزِلُكُمُۥ,1,diacritic_variant
39602,19,477,warsh,48,تَدۡعُونَ,تَدْعُونَ,1,identical
39602,19,477,qalun,48,تَدۡعُونَ,تَدْعُونَ,1,identical
39605,19,480,warsh,48,ٱللَّهِ,ࡴ۬للَّهِ,1,diacritic_variant
39605,19,480,qalun,48,ٱللَّهِ,ࡴ۬للَّهِ,1,diacritic_variant
39605,19,480,duri,47,ٱللَّهِ,اِ۬للَّهِ,1,diacritic_variant
39605,19,480,susi,47,ٱللَّهِ,ࡵ۬للَّهِ,1,diacritic_variant
39606,19,481,warsh,48,وَأَدۡعُواْ,وَأَدْعُواْ,1,identical
39606,19,481,qalun,48,وَأَدۡعُواْ,وَأَدْعُواْ,1,identical
39607,19,482,warsh,48,رَبِّي,رَبِّے,1,identical
39607,19,482,qalun,48,رَبِّي,رَبِّے,1,identical
39608,19,483,warsh,48,عَسَىٰٓ,عَسٜىٰٓ,1,diacritic_variant
39608,19,483,qalun,48,عَسَىٰٓ,عَسَىٰ,1,diacritic_variant
39608,19,483,susi,47,عَسَىٰٓ,عَسَىٰ,1,diacritic_variant
39608,19,483,bazzi,48,عَسَىٰٓ,عَسَىٰ,1,diacritic_variant
39609,19,484,qalun,48,أَلَّآ,أَلَّا,1,diacritic_variant
39609,19,484,susi,47,أَلَّآ,أَلَّا,1,diacritic_variant
39609,19,484,bazzi,48,أَلَّآ,أَلَّا,1,diacritic_variant
39612,19,487,warsh,48,رَبِّي,رَبِّے,1,identical
39612,19,487,qalun,48,رَبِّي,رَبِّے,1,identical
39613,19,488,warsh,48,شَقِيࣰّا,شَقِيّاࣰ,1,diacritic_variant
39613,19,488,qalun,48,شَقِيࣰّا,شَقِيّاࣰ,1,diacritic_variant
39613,19,488,duri,47,شَقِيࣰّا,شَقِيّٗا,1,diacritic_variant
39615,19,490,warsh,49,ٱعۡتَزَلَهُمۡ,ࡰٜعْتَزَلَهُمْ,1,diacritic_variant
39615,19,490,qalun,49,ٱعۡتَزَلَهُمۡ,ࡰٜعْتَزَلَهُمْ,1,diacritic_variant
39615,19,490,duri,48,ٱعۡتَزَلَهُمۡ,اَ۪عۡتَزَلَهُمۡ,1,diacritic_variant
39615,19,490,susi,48,ٱعۡتَزَلَهُمۡ,ࡱٜعۡتَزَلَهُمۡ,1,diacritic_variant
39615,19,490,bazzi,49,ٱعۡتَزَلَهُمۡ,ٱعۡتَزَلَهُمُۥ,1,diacritic_variant
39617,19,492,warsh,49,يَعۡبُدُونَ,يَعْبُدُونَ,1,identical
39617,19,492,qalun,49,يَعۡبُدُونَ,يَعْبُدُونَ,1,identical
39620,19,495,warsh,49,ٱللَّهِ,ࡴ۬للَّهِ,1,diacritic_variant
39620,19,495,qalun,49,ٱللَّهِ,ࡴ۬للَّهِ,1,diacritic_variant
39620,19,495,duri,48,ٱللَّهِ,اِ۬للَّهِ,1,diacritic_variant
39620,19,495,susi,48,ٱللَّهِ,ࡵ۬للَّهِ,1,diacritic_variant
39621,19,496,warsh,49,وَهَبۡنَا,وَهَبْنَا,1,identical
39621,19,496,qalun,49,وَهَبۡنَا,وَهَبْنَا,1,identical
39622,19,497,qalun,49,لَهُۥٓ,لَهُۥ,1,diacritic_variant
39622,19,497,susi,48,لَهُۥٓ,لَهُۥ,1,diacritic_variant
39622,19,497,bazzi,49,لَهُۥٓ,لَهُۥ,1,diacritic_variant
39623,19,498,warsh,49,إِسۡحَٰقَ,إِسْحَٰقَ,1,identical
39623,19,498,qalun,49,إِسۡحَٰقَ,إِسْحَٰقَ,1,identical
39624,19,499,warsh,49,وَيَعۡقُوبَ,وَيَعْقُوبَ,1,identical
39624,19,499,qalun,49,وَيَعۡقُوبَ,وَيَعْقُوبَ,1,identical
39625,19,500,warsh,49,وَكُلࣰّا,وَكُلّاࣰ,1,diacritic_variant
39625,19,500,qalun,49,وَكُلࣰّا,وَكُلّاࣰ,1,diacritic_variant
39625,19,500,duri,48,وَكُلࣰّا,وَكُلّٗا,1,diacritic_variant
39626,19,501,warsh,49,جَعَلۡنَا,جَعَلْنَا,1,identical
39626,19,501,qalun,49,جَعَلۡنَا,جَعَلْنَا,1,identical
39627,19,502,warsh,49,نَبِيࣰّا,نَبِيٓٔاࣰ,1,diacritic_variant
39627,19,502,qalun,49,نَبِيࣰّا,نَبِيٓٔاࣰ,1,diacritic_variant
39627,19,502,duri,48,نَبِيࣰّا,نَبِيّٗا,1,diacritic_variant
39628,19,503,warsh,50,وَوَهَبۡنَا,وَوَهَبْنَا,1,identical
39628,19,503,qalun,50,وَوَهَبۡنَا,وَوَهَبْنَا,1,identical
39629,19,504,bazzi,50,لَهُم,لَهُمُۥ,1,diacritic_variant
39630,19,505,bazzi,50,مِّن,مِن,1,diacritic_variant
39631,19,506,warsh,50,رَّحۡمَتِنَا,رَّحْمَتِنَا,1,identical
39631,19,506,qalun,50,رَّحۡمَتِنَا,رَّحْمَتِنَا,1,identical
39632,19,507,warsh,50,وَجَعَلۡنَا,وَجَعَلْنَا,1,identical
39632,19,507,qalun,50,وَجَعَلۡنَا,وَجَعَلْنَا,1,identical
39633,19,508,warsh,50,لَهُمۡ,لَهُمْ,1,diacritic_variant
39633,19,508,qalun,50,لَهُمۡ,لَهُمْ,1,diacritic_variant
39633,19,508,bazzi,50,لَهُمۡ,لَهُمُۥ,1,diacritic_variant
39635,19,510,warsh,50,صِدۡقٍ,صِدْقٍ,1,identical
39635,19,510,qalun,50,صِدۡقٍ,صِدْقٍ,1,identical
39636,19,511,warsh,50,عَلِيࣰّا,عَلِيّاࣰ,1,diacritic_variant
39636,19,511,qalun,50,عَلِيࣰّا,عَلِيّاࣰ,1,diacritic_variant
39636,19,511,duri,49,عَلِيࣰّا,عَلِيّٗا,1,diacritic_variant
39637,19,512,warsh,51,وَٱذۡكُرۡ,وَاذْكُرْ,1,diacritic_variant
39637,19,512,qalun,51,وَٱذۡكُرۡ,وَاذْكُرْ,1,diacritic_variant
39637,19,512,duri,50,وَٱذۡكُرۡ,وَاَذۡكُرۡ,1,diacritic_variant
39637,19,512,susi,50,وَٱذۡكُرۡ,وَࡱذۡكُرۡ,1,diacritic_variant
39638,19,513,warsh,51,فِي,فِے,1,identical
39638,19,513,qalun,51,فِي,فِے,1,identical
39639,19,514,warsh,51,ٱلۡكِتَٰبِ,ࡴ۬لْكِتَٰبِ,1,diacritic_variant
39639,19,514,qalun,51,ٱلۡكِتَٰبِ,ࡴ۬لْكِتَٰبِ,1,diacritic_variant
39639,19,514,duri,50,ٱلۡكِتَٰبِ,اِ۬لۡكِتَٰبِ,1,diacritic_variant
39639,19,514,susi,50,ٱلۡكِتَٰبِ,ࡵ۬لۡكِتَٰبِ,1,diacritic_variant
39640,19,515,warsh,51,مُوسَىٰٓ,مُوسٜىٰٓ,1,diacritic_variant
39640,19,515,qalun,51,مُوسَىٰٓ,مُوسَىٰ,1,diacritic_variant
39640,19,515,duri,50,مُوسَىٰٓ,مُوسۭيٰٓ,1,diacritic_variant
39640,19,515,susi,50,مُوسَىٰٓ,مُوس۪ىٰ,1,diacritic_variant
39640,19,515,bazzi,51,مُوسَىٰٓ,مُوسَىٰ,1,diacritic_variant
39643,19,518,warsh,51,مُخۡلَصࣰا,مُخْلِصاࣰ,1,diacritic_variant
39643,19,518,qalun,51,مُخۡلَصࣰا,مُخْلِصاࣰ,1,diacritic_variant
39643,19,518,duri,50,مُخۡلَصࣰا,مُخۡلِصٗا,1,diacritic_variant
39643,19,518,susi,50,مُخۡلَصࣰا,مُخۡلِصࣰا,1,diacritic_variant
39643,19,518,bazzi,51,مُخۡلَصࣰا,مُخۡلِصࣰا,1,diacritic_variant
39645,19,520,warsh,51,رَسُولࣰا,رَسُولاࣰ,1,diacritic_variant
39645,19,520,qalun,51,رَسُولࣰا,رَسُولاࣰ,1,diacritic_variant
39645,19,520,duri,50,رَسُولࣰا,رَسُولٗا,1,diacritic_variant
39646,19,521,warsh,51,نَّبِيࣰّا,نَّبِيٓٔاࣰ,1,diacritic_variant
39646,19,521,qalun,51,نَّبِيࣰّا,نَّبِيٓٔاࣰ,1,diacritic_variant
39646,19,521,duri,50,نَّبِيࣰّا,نَّبِيّٗا,1,diacritic_variant
39647,19,522,warsh,52,وَنَٰدَيۡنَٰهُ,وَنَٰدَيْنَٰهُ,1,diacritic_variant
39647,19,522,qalun,52,وَنَٰدَيۡنَٰهُ,وَنَٰدَيْنَٰهُ,1,diacritic_variant
39647,19,522,bazzi,52,وَنَٰدَيۡنَٰهُ,وَنَٰدَيۡنَٰهُۥ,1,diacritic_variant
39650,19,525,warsh,52,ٱلطُّورِ,ࡴ۬لطُّورِ,1,diacritic_variant
39650,19,525,qalun,52,ٱلطُّورِ,ࡴ۬لطُّورِ,1,diacritic_variant
39650,19,525,duri,51,ٱلطُّورِ,اِ۬لطُّورِ,1,diacritic_variant
39650,19,525,susi,51,ٱلطُّورِ,ࡵ۬لطُّورِ,1,diacritic_variant
39651,19,526,warsh,52,ٱلۡأَيۡمَنِ,ࡴ۬لَايْمَنِ,1,diacritic_variant
39651,19,526,qalun,52,ٱلۡأَيۡمَنِ,ࡴ۬لْأَيْمَنِ,1,diacritic_variant
39651,19,526,duri,51,ٱلۡأَيۡمَنِ,اِ۬لۡأَيۡمَنِ,1,diacritic_variant
39651,19,526,susi,51,ٱلۡأَيۡمَنِ,ࡵ۬لۡأَيۡمَنِ,1,diacritic_variant
39652,19,527,warsh,52,وَقَرَّبۡنَٰهُ,وَقَرَّبْنَٰهُ,1,diacritic_variant
39652,19,527,qalun,52,وَقَرَّبۡنَٰهُ,وَقَرَّبْنَٰهُ,1,diacritic_variant
39652,19,527,bazzi,52,وَقَرَّبۡنَٰهُ,وَقَرَّبۡنَٰهُۥ,1,diacritic_variant
39653,19,528,warsh,52,نَجِيࣰّا,نَجِيّاࣰ,1,diacritic_variant
39653,19,528,qalun,52,نَجِيࣰّا,نَجِيّاࣰ,1,diacritic_variant
39653,19,528,duri,51,نَجِيࣰّا,نَجِيّٗا,1,diacritic_variant
39654,19,529,warsh,53,وَوَهَبۡنَا,وَوَهَبْنَا,1,identical
39654,19,529,qalun,53,وَوَهَبۡنَا,وَوَهَبْنَا,1,identical
39657,19,532,warsh,53,رَّحۡمَتِنَآ,رَّحْمَتِنَآ,1,diacritic_variant
39657,19,532,qalun,53,رَّحۡمَتِنَآ,رَّحْمَتِنَا,1,diacritic_variant
39657,19,532,susi,52,رَّحۡمَتِنَآ,رَّحۡمَتِنَا,1,diacritic_variant
39657,19,532,bazzi,53,رَّحۡمَتِنَآ,رَّحۡمَتِنَا,1,diacritic_variant
39658,19,533,susi,52,أَخَاهُ,أَخَاه,1,diacritic_variant
39658,19,533,bazzi,53,أَخَاهُ,أَخَاهُۥ,1,diacritic_variant
39659,19,534,susi,52,هَٰرُونَ,هَّٰرُون,1,diacritic_variant
39660,19,535,warsh,53,نَبِيࣰّا,نَبِيٓٔاࣰ,1,diacritic_variant
39660,19,535,qalun,53,نَبِيࣰّا,نَبِيٓٔاࣰ,1,diacritic_variant
39660,19,535,duri,52,نَبِيࣰّا,نَبِيّٗا,1,diacritic_variant
39660,19,535,susi,52,نَبِيࣰّا,نَّبِيࣰّا,1,diacritic_variant
39661,19,536,warsh,54,وَٱذۡكُرۡ,وَاذْكُرْ,1,diacritic_variant
39661,19,536,qalun,54,وَٱذۡكُرۡ,وَاذْكُرْ,1,diacritic_variant
39661,19,536,duri,53,وَٱذۡكُرۡ,وَاَذۡكُرۡ,1,diacritic_variant
39661,19,536,susi,53,وَٱذۡكُرۡ,وَࡱذۡكُرۡ,1,diacritic_variant
39662,19,537,warsh,54,فِي,فِے,1,identical
39662,19,537,qalun,54,فِي,فِے,1,identical
39663,19,538,warsh,54,ٱلۡكِتَٰبِ,ࡴ۬لْكِتَٰبِ,1,diacritic_variant
39663,19,538,qalun,54,ٱلۡكِتَٰبِ,ࡴ۬لْكِتَٰبِ,1,diacritic_variant
39663,19,538,duri,53,ٱلۡكِتَٰبِ,اِ۬لۡكِتَٰبِ,1,diacritic_variant
39663,19,538,susi,53,ٱلۡكِتَٰبِ,ࡵ۬لۡكِتَٰبِ,1,diacritic_variant
39664,19,539,warsh,54,إِسۡمَٰعِيلَ,إِسْمَٰعِيلَ,1,identical
39664,19,539,qalun,54,إِسۡمَٰعِيلَ,إِسْمَٰعِيلَ,1,identical
39668,19,543,warsh,54,ٱلۡوَعۡدِ,ࡰ۬لْوَعْدِ,1,diacritic_variant
39668,19,543,qalun,54,ٱلۡوَعۡدِ,ࡰ۬لْوَعْدِ,1,diacritic_variant
39668,19,543,duri,53,ٱلۡوَعۡدِ,اَ۬لۡوَعۡدِ,1,diacritic_variant
39668,19,543,susi,53,ٱلۡوَعۡدِ,ࡱ۬لۡوَعۡدِ,1,diacritic_variant
39670,19,545,warsh,54,رَسُولࣰا,رَسُولاࣰ,1,diacritic_variant
39670,19,545,qalun,54,رَسُولࣰا,رَسُولاࣰ,1,diacritic_variant
39670,19,545,duri,53,رَسُولࣰا,رَسُولٗا,1,diacritic_variant
39671,19,546,warsh,54,نَّبِيࣰّا,نَّبِيٓٔاࣰ,1,diacritic_variant
