word_id,sura,word_index,aya_hafs,status,rasm,missing_in,joined_in,distinct_forms,forms
64489,45,271,23,rasm_variant,افرءيت,,,3,"أَفَرَءَيۡتَ [hafs,shuba,douri,sousi,bazzi]  ||  أَفَرَٰٓيْتَ [warsh]  ||  أَفَرَٰ۬يْتَ [qaloun]"
64621,45,403,31,rasm_variant,ءايتي,,,3,"ءَايَٰتِي [hafs,shuba,douri,sousi,bazzi]  ||  اٰيَٰتِے [warsh]  ||  ءَايَٰتِے [qaloun]"
64730,46,24,4,rasm_variant,ارءيتم,,,4,"أَرَءَيۡتُم [hafs,shuba,douri,sousi]  ||  ࡰرَٰٓيْتُم [warsh]  ||  أَرَٰ۬يْتُم [qaloun]  ||  أَرَءَيۡتُمُۥ [bazzi]"
64849,46,143,10,rasm_variant,ارءيتم,,,4,"أَرَءَيۡتُمۡ [hafs,shuba,douri,sousi]  ||  ࡰرَٰٓيْتُمُۥٓ [warsh]  ||  أَرَٰ۬يْتُمْ [qaloun]  ||  أَرَءَيۡتُمُۥ [bazzi]"
64861,46,155,10,rasm_variant,اسرءيل,,,2,"إِسۡرَٰٓءِيلَ [hafs,shuba,douri,sousi,bazzi]  ||  إِسْرَآءِيلَ [warsh,qaloun]"
64902,46,196,12,rasm_variant,لينذر,,,2,"لِّيُنذِرَ [hafs,shuba,douri,sousi]  ||  لِّتُنذِرَ [warsh,qaloun,bazzi]"
64932,46,226,15,rasm_variant,حسنا,,,4,"إِحۡسَٰنًا [hafs,shuba]  ||  حُسْناً࣌ [warsh]  ||  حُسْناً [qaloun]  ||  حُسۡنًا [douri,sousi,bazzi]"
64976,46,270,16,rasm_variant,يتقبل,,,2,"نَتَقَبَّلُ [hafs]  ||  يُتَقَبَّلُ [shuba,warsh,qaloun,douri,sousi,bazzi]"
64981,46,275,16,rasm_variant,ويتجاوز,,,2,"وَنَتَجَاوَزُ [hafs]  ||  وَيُتَجَاوَزُ [shuba,warsh,qaloun,douri,sousi,bazzi]"
64997,46,291,17,rasm_variant,اتعدانني,,,4,"أَتَعِدَانِنِيٓ [hafs,shuba,douri]  ||  أَتَعِدَٰنِنِيَ [warsh,qaloun]  ||  أَتَعِدَانِنِي [sousi]  ||  أَتَعِدَانِنِيَ [bazzi]"
65006,46,300,17,rasm_variant,يستغيثان,,,2,"يَسۡتَغِيثَانِ [hafs,shuba,douri,sousi,bazzi]  ||  يَسْتَغِيثَٰنِ [warsh,qaloun]"
65041,46,335,19,rasm_variant,وليوفيهم,,,4,"وَلِيُوَفِّيَهُمۡ [hafs,shuba,douri,sousi]  ||  وَلِنُوَفِّيَهُمُۥٓ [warsh]  ||  وَلِنُوَفِّيَهُمْ [qaloun]  ||  وَلِيُوَفِّيَهُمُۥ [bazzi]"
65052,46,346,20,rasm_variant,اذهبتم,,,3,"أَذۡهَبۡتُمۡ [hafs,shuba,douri,sousi]  ||  أَذْهَبْتُمْ [warsh,qaloun]  ||  ءَࡶذۡهَبۡتُمُۥ [bazzi]"
65102,46,396,22,rasm_variant,ءالهتنا,,,2,"ءَالِهَتِنَا [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰلِهَتِنَا [warsh]"
65148,46,442,25,rasm_variant,تري,,,5,"يُرَىٰٓ [hafs,shuba]  ||  تَرٜىٰٓ [warsh]  ||  تَرَىٰ [qaloun,bazzi]  ||  تَر۪يٰٓ [douri]  ||  تَرٜىٰ [sousi]"
65205,46,499,28,rasm_variant,ءالهه,,,2,"ءَالِهَةَۢ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰلِهَةَۢ࣌ [warsh]"
65221,46,515,29,rasm_variant,القرءان,,,5,"ٱلۡقُرۡءَانَ [hafs,shuba]  ||  ࡰ۬لْقُرْءَانَ [warsh,qaloun]  ||  اَ۬لۡقُرۡءَانَ [douri]  ||  ࡱ۬لۡقُرۡءَانَ [sousi]  ||  ٱلۡقُرَانَ [bazzi]"
65278,46,572,32,rasm_variant,اوليا,,,6,"أَوۡلِيَآءُ [hafs,shuba]  ||  أَوْلِيَآءُ࣌ [warsh]  ||  أَوْلِيَآࢇ [qaloun]  ||  أَوۡلِيَآ [douri]  ||  أَوۡلِيَا [sousi]  ||  أَوۡلِيَآࢇ [bazzi]"
65297,46,591,33,rasm_variant,يحي,,,2,"يُحِۡۧيَ [hafs,shuba,douri,sousi,bazzi]  ||  يُّحْۑِيَ [warsh,qaloun]"
65548,47,199,15,rasm_variant,ءاسن,,,3,"ءَاسِنࣲ [hafs,shuba,warsh,qaloun,sousi]  ||  ءَاسِنٖ [douri]  ||  أَسِنࣲ [bazzi]"
65620,47,271,18,rasm_variant,جا,,,4,"جَآءَ [hafs,shuba,warsh]  ||  جَا [qaloun,bazzi]  ||  جَّآ [douri]  ||  جَّا [sousi]"
65699,47,350,24,rasm_variant,القرءان,,,5,"ٱلۡقُرۡءَانَ [hafs,shuba]  ||  ࡰ۬لْقُرْءَانَ [warsh,qaloun]  ||  اَ۬لۡقُرۡءَانَ [douri]  ||  ࡱ۬لۡقُرۡءَانَ [sousi]  ||  ٱلۡقُرَانَ [bazzi]"
65775,47,426,31,rasm_variant,ولنبلونكم,,,4,"وَلَنَبۡلُوَنَّكُمۡ [hafs,douri,sousi]  ||  وَلَيَبۡلُوَنَّكُمۡ [shuba]  ||  وَلَنَبْلُوَنَّكُمْ [warsh,qaloun]  ||  وَلَنَبۡلُوَنَّكُمُۥ [bazzi]"
65777,47,428,31,rasm_variant,نعلم,,,3,"نَعۡلَمَ [hafs,douri,sousi,bazzi]  ||  يَعۡلَمَ [shuba]  ||  نَعْلَمَ [warsh,qaloun]"
65781,47,432,31,rasm_variant,ونبلوا,,,3,"وَنَبۡلُوَاْ [hafs,douri,sousi,bazzi]  ||  وَيَبۡلُوَاْ [shuba]  ||  وَنَبْلُوَاْ [warsh,qaloun]"
65985,48,97,9,rasm_variant,لتومنوا,,,5,"لِّتُؤۡمِنُواْ [hafs,shuba]  ||  لِّتُومِنُواْ [warsh]  ||  لِّتُؤْمِنُواْ [qaloun]  ||  لِّيُؤۡمِنُواْ [douri,bazzi]  ||  لِّيُومِنُواْ [sousi]"
65988,48,100,9,rasm_variant,وتعزروه,,,3,"وَتُعَزِّرُوهُ [hafs,shuba,warsh,qaloun]  ||  وَيُعَزِّرُوهُ [douri,sousi]  ||  وَيُعَزِّرُوهُۥ [bazzi]"
65989,48,101,9,rasm_variant,وتوقروه,,,3,"وَتُوَقِّرُوهُ [hafs,shuba,warsh,qaloun]  ||  وَيُوَقِّرُوهُ [douri,sousi]  ||  وَيُوَقِّرُوهُۥ [bazzi]"
65990,48,102,9,rasm_variant,وتسبحوه,,,3,"وَتُسَبِّحُوهُ [hafs,shuba,warsh,qaloun]  ||  وَيُسَبِّحُوهُ [douri,sousi]  ||  وَيُسَبِّحُوهُۥ [bazzi]"
66015,48,127,10,rasm_variant,فسيوتيه,,,5,"فَسَيُؤۡتِيهِ [hafs,shuba,douri]  ||  فَسَنُوتِيهِ [warsh]  ||  فَسَنُؤْتِيهِ [qaloun]  ||  فَسَيُوتِيهِ [sousi]  ||  فَسَنُؤۡتِيهِۦ [bazzi]"
66173,48,285,17,rasm_variant,يدخله,,,3,"يُدۡخِلۡهُ [hafs,shuba,douri,sousi]  ||  نُدْخِلْهُ [warsh,qaloun]  ||  يُدۡخِلۡهُۥ [bazzi]"
66181,48,293,17,rasm_variant,يعذبه,,,3,"يُعَذِّبۡهُ [hafs,shuba,douri,sousi]  ||  نُعَذِّبْهُ [warsh,qaloun]  ||  يُعَذِّبۡهُۥ [bazzi]"
66283,48,395,24,rasm_variant,تعملون,,,3,"تَعۡمَلُونَ [hafs,shuba,bazzi]  ||  تَعْمَلُونَ [warsh,qaloun]  ||  يَعۡمَلُونَ [douri,sousi]"
66357,48,469,27,rasm_variant,الرءيا,,,5,"ٱلرُّءۡيَا [hafs,shuba,bazzi]  ||  ࡲ۬لرُّءْيٜا [warsh]  ||  ࡲ۬لرُّءْيَا [qaloun]  ||  اُ۬لرُّءۡيۭا [douri]  ||  ࡲ۬لرُّۥي۪ا [sousi]"
66472,49,24,2,rasm_variant,النبي,,,4,"ٱلنَّبِيِّ [hafs,shuba,bazzi]  ||  ࡴ۬لنَّبِےٓءِ [warsh,qaloun]  ||  اِ۬لنَّبِيِّ [douri]  ||  ࡵ۬لنَّبِيِّ [sousi]"
66577,49,129,9,rasm_variant,طايفتان,,,2,"طَآئِفَتَانِ [hafs,shuba,douri,sousi,bazzi]  ||  طَآئِفَتَٰنِ [warsh,qaloun]"
66795,49,347,18,rasm_variant,تعملون,,,4,"تَعۡمَلُونَ [hafs,shuba,douri,sousi]  ||  تَعْمَلُونَ࣌ [warsh]  ||  تَعْمَلُونَ [qaloun]  ||  يَعۡمَلُونَ [bazzi]"
66797,50,2,1,rasm_variant,والقرءان,,,5,"وَٱلۡقُرۡءَانِ [hafs,shuba]  ||  وَالْقُرْءَانِ [warsh,qaloun]  ||  وَاَلۡقُرۡءَانِ [douri]  ||  وَࡱلۡقُرۡءَانِ [sousi]  ||  وَٱلۡقُرَانِ [bazzi]"
66810,50,15,3,rasm_variant,اذا,,,5,"أَءِذَا [hafs,shuba]  ||  ࡰࢇذَا [warsh]  ||  أَٰࢇذَا [qaloun,sousi]  ||  أَٰ۟ذَا [douri]  ||  أَࢇذَا [bazzi]"
66932,50,137,17,rasm_variant,المتلقيان,,,4,"ٱلۡمُتَلَقِّيَانِ [hafs,shuba,bazzi]  ||  ࡰ۬لْمُتَلَقِّيَٰنِ [warsh,qaloun]  ||  اَ۬لۡمُتَلَقِّيَانِ [douri]  ||  ࡱ۬لۡمُتَلَقِّيَانِ [sousi]"
67000,50,205,26,rasm_variant,ءاخر,,,2,"ءَاخَرَ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰخَرَ [warsh]"
67001,50,206,26,rasm_variant,فالقياه,,,3,"فَأَلۡقِيَاهُ [hafs,shuba,douri,sousi]  ||  فَأَلْقِيَٰهُ [warsh,qaloun]  ||  فَأَلۡقِيَاهُۥ [bazzi]"
67032,50,237,30,rasm_variant,نقول,,,3,"نَقُولُ [hafs,douri,bazzi]  ||  يَقُولُ [shuba,warsh,qaloun]  ||  نَقُول [sousi]"
67047,50,252,32,rasm_variant,توعدون,,,2,"تُوعَدُونَ [hafs,shuba,warsh,qaloun,douri,sousi]  ||  يُوعَدُونَ [bazzi]"
67165,50,370,45,rasm_variant,بالقرءان,,,4,"بِٱلۡقُرۡءَانِ [hafs,shuba]  ||  بِالْقُرْءَانِ [warsh,qaloun]  ||  بِالۡقُرۡءَانِ [douri,sousi]  ||  بِٱلۡقُرَانِ [bazzi]"
67222,51,54,16,rasm_variant,ءاخذين,,,2,"ءَاخِذِينَ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰخِذِينَ [warsh]"
67456,51,288,51,rasm_variant,ءاخر,,,2,"ءَاخَرَ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰخَرَ [warsh]"
67622,52,94,21,rasm_variant,واتبعتهم,,,4,"وَٱتَّبَعَتۡهُمۡ [hafs,shuba]  ||  وَاتَّبَعَتْهُمْ [warsh,qaloun]  ||  وَأَتۡبَعۡنَٰهُمۡ [douri,sousi]  ||  وَٱتَّبَعَتۡهُمُۥ [bazzi]"
67846,53,6,2,rasm_variant,صاحبكم,,,3,"صَاحِبُكُمۡ [hafs,shuba,douri,sousi]  ||  صَٰحِبُكُمْ [warsh,qaloun]  ||  صَاحِبُكُمُۥ [bazzi]"
67912,53,72,18,rasm_variant,ءايت,,,2,"ءَايَٰتِ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰيَٰتِ [warsh]"
67915,53,75,19,rasm_variant,افرءيتم,,,3,"أَفَرَءَيۡتُمُ [hafs,shuba,douri,sousi,bazzi]  ||  أَفَرَٰٓيْتُمُ [warsh]  ||  أَفَرَٰ۬يْتُمُ [qaloun]"
67918,53,78,20,rasm_variant,ومنوه,,,2,"وَمَنَوٰةَ [hafs,shuba,warsh,qaloun,douri,sousi]  ||  وَمَنَوٰٓءَةَ [bazzi]"
68078,53,238,33,rasm_variant,افرءيت,,,3,"أَفَرَءَيۡتَ [hafs,shuba,douri,sousi,bazzi]  ||  أَفَرَٰٓيْتَ [warsh]  ||  أَفَرَٰ۬يْتَ [qaloun]"
68141,53,301,47,rasm_variant,النشاه,,,5,"ٱلنَّشۡأَةَ [hafs,shuba]  ||  ࡴ۬لنَّشْأَةَ [warsh,qaloun]  ||  اِ۬لنَّشَآءَةَ [douri]  ||  ࡵ۬لنَّشَآءَةَ [sousi]  ||  ٱلنَّشَآءَةَ [bazzi]"
68207,54,7,2,rasm_variant,ءايه,,,3,"ءَايَةࣰ [hafs,shuba,qaloun,sousi,bazzi]  ||  اٰيَةࣰ [warsh]  ||  ءَايَةٗ [douri]"
68305,54,105,17,rasm_variant,القرءان,,,5,"ٱلۡقُرۡءَانَ [hafs,shuba]  ||  ࡰ۬لْقُرْءَانَ [warsh,qaloun]  ||  اَ۬لۡقُرۡءَانَ [douri]  ||  ࡱ۬لۡقُرۡءَانَ [sousi]  ||  ٱلۡقُرَانَ [bazzi]"
68337,54,137,22,rasm_variant,القرءان,,,5,"ٱلۡقُرۡءَانَ [hafs,shuba]  ||  ࡰ۬لْقُرْءَانَ [warsh,qaloun]  ||  اَ۬لۡقُرۡءَانَ [douri]  ||  ࡱ۬لۡقُرۡءَانَ [sousi]  ||  ٱلۡقُرَانَ [bazzi]"
68355,54,155,25,rasm_variant,القي,,,5,"أَءُلۡقِيَ [hafs,shuba]  ||  ࡰࢇلْقِيَ [warsh]  ||  أَٰࢇلْقِيَ [qaloun]  ||  أَ۟لۡقِيَ [douri]  ||  أَࢇلۡقِيَ [sousi,bazzi]"
68385,54,185,29,rasm_variant,صاحبهم,,,3,"صَاحِبَهُمۡ [hafs,shuba,douri,sousi]  ||  صَٰحِبَهُمْ [warsh,qaloun]  ||  صَاحِبَهُمُۥ [bazzi]"
68402,54,202,32,rasm_variant,القرءان,,,5,"ٱلۡقُرۡءَانَ [hafs,shuba]  ||  ࡰ۬لْقُرْءَانَ [warsh,qaloun]  ||  اَ۬لۡقُرۡءَانَ [douri]  ||  ࡱ۬لۡقُرۡءَانَ [sousi]  ||  ٱلۡقُرَانَ [bazzi]"
68451,54,251,40,rasm_variant,القرءان,,,5,"ٱلۡقُرۡءَانَ [hafs,shuba]  ||  ࡰ۬لْقُرْءَانَ [warsh,qaloun]  ||  اَ۬لۡقُرۡءَانَ [douri]  ||  ࡱ۬لۡقُرۡءَانَ [sousi]  ||  ٱلۡقُرَانَ [bazzi]"
68457,54,257,41,rasm_variant,جا,,,4,"جَآءَ [hafs,shuba,warsh]  ||  جَا [qaloun,bazzi]  ||  جَّآ [douri]  ||  جَّا [sousi]"
68458,54,258,41,rasm_variant,ءال,,,2,"ءَالَ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  ࢇالَ [warsh]"
68545,55,3,2,rasm_variant,القرءان,,,6,"ٱلۡقُرۡءَانَ [hafs,shuba]  ||  ࡰ۬لْقُرْءَانَ࣌ [warsh]  ||  ࡰ۬لْقُرْءَانَ [qaloun]  ||  اَ۬لۡقُرۡءَانَ [douri]  ||  ࡱ۬لۡقُرۡءَانَ [sousi]  ||  ٱلۡقُرَانَ [bazzi]"
68555,55,13,6,rasm_variant,يسجدان,,,3,"يَسۡجُدَانِ [hafs,shuba,douri,sousi,bazzi]  ||  يَسْجُدَٰنِ࣌ [warsh]  ||  يَسْجُدَٰنِ [qaloun]"
68611,55,69,19,rasm_variant,يلتقيان,,,2,"يَلۡتَقِيَانِ [hafs,shuba,douri,sousi,bazzi]  ||  يَلْتَقِيَٰنِ [warsh,qaloun]"
68615,55,73,20,rasm_variant,يبغيان,,,3,"يَبۡغِيَانِ [hafs,shuba,douri,sousi,bazzi]  ||  يَبْغِيَٰنِ࣌ [warsh]  ||  يَبْغِيَٰنِ [qaloun]"
68622,55,80,22,rasm_variant,اللولو,,,5,"ٱللُّؤۡلُؤُ [hafs,bazzi]  ||  ٱللُّولُؤُ [shuba]  ||  ࡰ۬للُّؤْلُؤُاْ [warsh,qaloun]  ||  اَ۬للُّؤۡلُؤُ [douri]  ||  ࡱ۬للُّولُؤُ [sousi]"
68669,55,127,31,rasm_variant,الثقلان,,,5,"ٱلثَّقَلَانِ [hafs,shuba,bazzi]  ||  ࡰ۬لثَّقَلَٰنِ࣌ [warsh]  ||  ࡰ۬لثَّقَلَٰنِ [qaloun]  ||  اَ۬لثَّقَلَانِ [douri]  ||  ࡱ۬لثَّقَلَانِ [sousi]"
68701,55,159,35,rasm_variant,تنتصران,,,3,"تَنتَصِرَانِ [hafs,shuba,douri,sousi,bazzi]  ||  تَنتَصِرَٰنِ࣌ [warsh]  ||  تَنتَصِرَٰنِ [qaloun]"
68748,55,206,44,rasm_variant,ءان,,,3,"ءَانࣲ [hafs,shuba,qaloun,sousi,bazzi]  ||  اٰنࣲ࣌ [warsh]  ||  ءَانٖ [douri]"
68757,55,215,46,rasm_variant,جنتان,,,2,"جَنَّتَانِ [hafs,shuba,douri,sousi,bazzi]  ||  جَنَّتَٰنِ [warsh,qaloun]"
68769,55,227,50,rasm_variant,عينان,,,2,"عَيۡنَانِ [hafs,shuba,douri,sousi,bazzi]  ||  عَيْنَٰنِ [warsh,qaloun]"
68770,55,228,50,rasm_variant,تجريان,,,3,"تَجۡرِيَانِ [hafs,shuba,douri,sousi,bazzi]  ||  تَجْرِيَٰنِ࣌ [warsh]  ||  تَجْرِيَٰنِ [qaloun]"
68779,55,237,52,rasm_variant,زوجان,,,3,"زَوۡجَانِ [hafs,shuba,douri,sousi,bazzi]  ||  زَوْجَٰنِ࣌ [warsh]  ||  زَوْجَٰنِ [qaloun]"
68790,55,248,54,rasm_variant,وجني,,,2,"وَجَنَى [hafs,shuba,douri,sousi,bazzi]  ||  وَجَنَا [warsh,qaloun]"
68828,55,286,62,rasm_variant,جنتان,,,2,"جَنَّتَانِ [hafs,shuba,douri,sousi,bazzi]  ||  جَنَّتَٰنِ [warsh,qaloun]"
68833,55,291,64,rasm_variant,مدهامتان,,,3,"مُدۡهَآمَّتَانِ [hafs,shuba,douri,sousi,bazzi]  ||  مُدْهَآمَّتَٰنِ࣌ [warsh]  ||  مُدْهَآمَّتَٰنِ [qaloun]"
68839,55,297,66,rasm_variant,عينان,,,3,"عَيۡنَانِ [hafs,shuba,douri,bazzi]  ||  عَيْنَٰنِ [warsh,qaloun]  ||  عَيۡنَان [sousi]"
68840,55,298,66,rasm_variant,نضاختان,,,4,"نَضَّاخَتَانِ [hafs,shuba,douri,bazzi]  ||  نَضَّاخَتَٰنِ࣌ [warsh]  ||  نَضَّاخَتَٰنِ [qaloun]  ||  نَّضَّاخَتَانِ [sousi]"
68899,56,6,2,rasm_variant,كاذبه,,,3,"كَاذِبَةٌ [hafs,shuba,douri,sousi,bazzi]  ||  كَٰذِبَةٌ࣌ [warsh]  ||  كَٰذِبَةٌ [qaloun]"
69053,56,160,47,rasm_variant,انا,,,6,"أَءِنَّا [hafs,shuba]  ||  ࡴنَّا [warsh]  ||  إِنَّا [qaloun]  ||  أَٰ۟نَّا [douri]  ||  أَٰࢇنَّا [sousi]  ||  أَࢇنَّا [bazzi]"
69094,56,201,58,rasm_variant,افرءيتم,,,4,"أَفَرَءَيۡتُم [hafs,shuba,douri,sousi]  ||  أَفَرَٰٓيْتُم [warsh]  ||  أَفَرَٰ۬يْتُم [qaloun]  ||  أَفَرَءَيۡتُمُۥ [bazzi]"
69120,56,227,62,rasm_variant,النشاه,,,5,"ٱلنَّشۡأَةَ [hafs,shuba]  ||  ࡲ۬لنَّشْأَةَ [warsh,qaloun]  ||  اُ۬لنَّشَآءَةَ [douri]  ||  ࡲ۬لنَّشَآءَةَ [sousi]  ||  ٱلنَّشَآءَةَ [bazzi]"
69124,56,231,63,rasm_variant,افرءيتم,,,4,"أَفَرَءَيۡتُم [hafs,shuba,douri,sousi]  ||  أَفَرَٰٓيْتُم [warsh]  ||  أَفَرَٰ۬يْتُم [qaloun]  ||  أَفَرَءَيۡتُمُۥ [bazzi]"
69138,56,245,66,rasm_variant,انا,,,2,"إِنَّا [hafs,warsh,qaloun,douri,sousi,bazzi]  ||  أَءِنَّا [shuba]"
69143,56,250,68,rasm_variant,افرءيتم,,,3,"أَفَرَءَيۡتُمُ [hafs,shuba,douri,sousi,bazzi]  ||  أَفَرَٰٓيْتُمُ [warsh]  ||  أَفَرَٰ۬يْتُمُ [qaloun]"
69160,56,267,71,rasm_variant,افرءيتم,,,3,"أَفَرَءَيۡتُمُ [hafs,shuba,douri,sousi,bazzi]  ||  أَفَرَٰٓيْتُمُ [warsh]  ||  أَفَرَٰ۬يْتُمُ [qaloun]"
69189,56,296,77,rasm_variant,لقرءان,,,4,"لَقُرۡءَانࣱ [hafs,shuba,sousi]  ||  لَقُرْءَانࣱ [warsh,qaloun]  ||  لَقُرۡءَانٞ [douri]  ||  لَقُرَانࣱ [bazzi]"
69403,57,131,9,rasm_variant,لرءوف,,,3,"لَرَءُوفࣱ [hafs,warsh,qaloun,bazzi]  ||  لَرَؤُفࣱ [shuba,sousi]  ||  لَرَؤُفٞ [douri]"
69517,57,245,14,rasm_variant,جا,,,3,"جَآءَ [hafs,shuba,warsh]  ||  جَا [qaloun,sousi,bazzi]  ||  جَآ [douri]"
69704,57,432,23,rasm_variant,ءاتيكم,,,5,"ءَاتَىٰكُمۡ [hafs,shuba]  ||  ءَاتٜيٰكُمْ࣌ [warsh]  ||  ءَاتَيٰكُمْ [qaloun]  ||  أَتَىٰكُمۡ [douri,sousi]  ||  ءَاتَىٰكُمُۥ [bazzi]"
69720,57,448,24,partial,هو,warsh|qaloun,,2,"هُوَ [hafs,shuba,douri,bazzi]  ||  هُّوَ [sousi]"
69758,57,486,26,rasm_variant,النبوه,,,4,"ٱلنُّبُوَّةَ [hafs,shuba,bazzi]  ||  ࡰ۬لنُّبُوٓءَةَ [warsh,qaloun]  ||  اَ۬لنُّبُوَّةَ [douri]  ||  ࡱ۬لنُّبُوَّةَ [sousi]"
69876,58,30,2,rasm_variant,الي,,,6,"ٱلَِّٰٓٔي [hafs,shuba]  ||  ࡰ۬لٜےْ [warsh]  ||  ࡰ۬لَّٰٓئِے [qaloun]  ||  اَ۬لَّٰٓيۡ [douri]  ||  ࡱ۬لَّٰٓيۡ [sousi]  ||  ٱلَّٰٓيۡ [bazzi]"
70141,58,295,13,rasm_variant,ءاشفقتم,,,6,"ءَأَشۡفَقۡتُمۡ [hafs,shuba]  ||  آٓشْفَقْتُمُۥٓ [warsh]  ||  ءَٰࡶشْفَقْتُمْ [qaloun]  ||  ءَٰا۬شۡفَقۡتُمۡ [douri]  ||  ءَٰࡶشۡفَقۡتُمۡ [sousi]  ||  ءَࡶشۡفَقۡتُمُۥ [bazzi]"
70541,59,223,10,rasm_variant,رءوف,,,3,"رَءُوفࣱ [hafs,warsh,qaloun,bazzi]  ||  رَؤُفࣱ [shuba,sousi]  ||  رَؤُفٞ [douri]"
70587,59,269,13,rasm_variant,لانتم,,,5,"لَأَنتُمۡ [hafs,shuba]  ||  لَأَنتُمُۥٓ [warsh]  ||  لَأَنتُمْ [qaloun]  ||  لَأَاْنتُمۡ [douri,sousi]  ||  لَأَنتُمُۥ [bazzi]"
70655,59,337,17,rasm_variant,خلدين,,,2,"خَٰلِدَيۡنِ [hafs,shuba,douri,sousi,bazzi]  ||  خَالِدَيْنِ [warsh,qaloun]"
70700,59,382,21,rasm_variant,القرءان,,,5,"ٱلۡقُرۡءَانَ [hafs,shuba]  ||  ࡰ۬لْقُرْءَانَ [warsh,qaloun]  ||  اَ۬لۡقُرۡءَانَ [douri]  ||  ࡱ۬لۡقُرۡءَانَ [sousi]  ||  ٱلۡقُرَانَ [bazzi]"
70750,59,432,24,rasm_variant,الباري,,,4,"ٱلۡبَارِئُ [hafs,shuba,bazzi]  ||  ࡲ۬لْبَارِۓُ [warsh,qaloun]  ||  اُ۬لۡبَارِئُ [douri]  ||  ࡲ۬لۡبَارِئُ [sousi]"
71056,60,293,12,rasm_variant,النبي,,,4,"ٱلنَّبِيُّ [hafs,shuba,bazzi]  ||  ࡰ۬لنَّبِےٓءُ [warsh,qaloun]  ||  اَ۬لنَّبِيُّ [douri]  ||  ࡱ۬لنَّبِيُّ [sousi]"
71180,61,69,6,rasm_variant,اسرءيل,,,2,"إِسۡرَٰٓءِيلَ [hafs,shuba,douri,sousi,bazzi]  ||  إِسْرَآءِيلَ [warsh,qaloun]"
71302,61,191,14,rasm_variant,انصارا,,,4,"أَنصَارَ [hafs,shuba]  ||  أَنصَاراࣰ [warsh,qaloun]  ||  أَنصَارٗا [douri]  ||  أَنصَارࣰا [sousi,bazzi]"
71303,61,192,14,rasm_variant,لله,,,3,"ٱللَّهِ [hafs,shuba]  ||  لِّلهِ [warsh,qaloun]  ||  لِّلَّهِ [douri,sousi,bazzi]"
71309,61,198,14,rasm_variant,للحوارين,,,2,"لِلۡحَوَارِيِّۧنَ [hafs,shuba,douri,sousi,bazzi]  ||  لِلْحَوَارِيِّۑنَ [warsh,qaloun]"
71323,61,212,14,rasm_variant,اسرءيل,,,2,"إِسۡرَٰٓءِيلَ [hafs,shuba,douri,sousi,bazzi]  ||  إِسْرَآءِيلَ [warsh,qaloun]"
71349,62,17,2,rasm_variant,الامين,,,5,"ٱلۡأُمِّيِّۧنَ [hafs,shuba,bazzi]  ||  ࡴ۬لُامِّيِّۑنَ [warsh]  ||  ࡴ۬لْأُمِّيِّۑنَ [qaloun]  ||  اِ۬لۡأُمِّيِّۧنَ [douri]  ||  ࡵ۬لۡأُمِّيِّۧنَ [sousi]"
71682,63,175,11,rasm_variant,جا,,,3,"جَآءَ [hafs,shuba,warsh]  ||  جَا [qaloun,sousi,bazzi]  ||  جَآ [douri]"
71687,63,180,11,rasm_variant,تعملون,,,4,"تَعۡمَلُونَ [hafs,douri,sousi,bazzi]  ||  يَعۡمَلُونَ [shuba]  ||  تَعْمَلُونَ࣌ [warsh]  ||  تَعْمَلُونَ [qaloun]"
71808,64,121,9,rasm_variant,يكفر,,,2,"يُكَفِّرۡ [hafs,shuba,douri,sousi,bazzi]  ||  نُّكَفِّرْ [warsh,qaloun]"
71811,64,124,9,rasm_variant,ويدخله,,,3,"وَيُدۡخِلۡهُ [hafs,shuba,douri,sousi]  ||  وَنُدْخِلْهُ [warsh,qaloun]  ||  وَيُدۡخِلۡهُۥ [bazzi]"
71930,65,2,1,rasm_variant,النبي,,,4,"ٱلنَّبِيُّ [hafs,shuba,bazzi]  ||  ࡰ۬لنَّبِےٓءُ [warsh,qaloun]  ||  اَ۬لنَّبِيُّ [douri]  ||  ࡱ۬لنَّبِيُّ [sousi]"
72021,65,93,4,rasm_variant,والي,,,6,"وَٱلَِّٰٓٔي [hafs,shuba]  ||  وَالٜےْ [warsh]  ||  وَالَّٰٓئِے [qaloun]  ||  وَاَلَّٰٓيۡ [douri]  ||  وَࡱلَّٰٓيۡ [sousi]  ||  وَٱلَّٰٓيۡ [bazzi]"
72032,65,104,4,rasm_variant,والي,,,6,"وَٱلَِّٰٓٔي [hafs,shuba]  ||  وَالٜےْ [warsh]  ||  وَالَّٰٓئِے [qaloun]  ||  وَاَلَّٰٓيۡ [douri]  ||  وَࡱلَّٰٓيۡ [sousi]  ||  وَٱلَّٰٓيۡ [bazzi]"
72177,65,249,11,rasm_variant,يدخله,,,3,"يُدۡخِلۡهُ [hafs,shuba,douri,sousi]  ||  نُّدْخِلْهُ [warsh,qaloun]  ||  يُدۡخِلۡهُۥ [bazzi]"
